loan_id,timestamp,loan_amount,loan_tenor_months,location_branch,is_default
L00426,2025-09-22 09:38,13.415872937021474,36,Bantul,0
L00427,2025-09-22 09:44,15.415177893388517,12,Sleman,0
L00428,2025-09-22 09:50,15.68135068944933,12,Sleman,0
L00429,2025-09-22 09:55,14.063612052519224,12,Sleman,0
L00430,2025-09-22 10:05,15.501703934849509,6,Kulon Progo,0
L00431,2025-09-22 10:17,13.701622676336148,6,Bantul,0
L00432,2025-09-22 10:29,14.950744672781996,12,Gunungkidul,0
L00433,2025-09-22 10:42,15.577957241352934,24,Magelang,0
L00434,2025-09-22 10:49,15.749738159602348,12,Sleman,0
L00435,2025-09-22 11:06,15.470022978153603,6,Sleman,0
L00436,2025-09-22 11:10,15.462420732825231,12,Bantul,0
L00437,2025-09-22 11:23,14.596903020606423,12,Bantul,0
L00438,2025-09-22 11:39,15.58457578319936,12,Sleman,0
L00439,2025-09-22 11:54,15.380541515914553,12,Bantul,0
L00440,2025-09-22 11:58,15.707203291931103,24,Bantul,0
L00441,2025-09-22 12:11,15.30134387228215,12,Sleman,0
L00442,2025-09-22 12:26,13.537463255030264,12,Bantul,0
L00443,2025-09-22 12:34,15.156077946050702,24,Sleman,0
L00444,2025-09-22 12:45,15.526372468126324,24,Bantul,0
L00445,2025-09-22 12:55,15.542126345204084,12,Bantul,0
L00446,2025-09-22 13:05,14.917866497087005,6,Sleman,0
L00447,2025-09-22 13:17,14.292739893801691,6,Gunungkidul,0
L00448,2025-09-22 13:23,15.631798073396867,12,Bantul,0
L00449,2025-09-22 13:30,15.582048282969836,24,Sleman,0
L00450,2025-09-22 13:43,15.64212610094461,24,Sleman,0
L00451,2025-09-22 13:47,15.396330453479507,12,Sleman,0
L00452,2025-09-22 13:57,15.588090775557163,6,Gunungkidul,0
L00453,2025-09-22 14:11,14.952755887139917,12,Sleman,0
L00454,2025-09-22 14:15,15.531972321945753,12,Bantul,0
L00455,2025-09-22 14:21,15.116712064189892,24,Bantul,0
L00456,2025-09-22 14:36,15.549435914531106,24,Bantul,0
L00457,2025-09-22 14:46,14.187824866994246,6,Sleman,0
L00458,2025-09-22 14:59,14.702410377502586,24,Sleman,0
L00459,2025-09-22 15:14,14.453976078525123,12,Sleman,0
L00460,2025-09-22 15:28,14.96050821683935,12,Sleman,0
L00461,2025-09-22 15:36,15.572378157727611,12,Bantul,0
L00462,2025-09-22 15:42,14.036938238013006,24,Gunungkidul,0
L00463,2025-09-22 15:54,15.47340772267965,6,Sleman,0
L00464,2025-09-22 16:01,15.590267127000063,6,Sleman,0
L00465,2025-09-22 16:08,15.397023163276936,6,Gunungkidul,0
L00466,2025-09-22 16:15,15.36286942892625,24,Sleman,0
L00467,2025-09-22 16:25,14.151814923353044,24,Bantul,0
L00468,2025-09-22 16:30,15.315726955109524,12,Bantul,0
L00469,2025-09-22 16:36,14.4944619534701,6,Bantul,0
L00470,2025-09-22 16:52,14.55721358953018,6,Gunungkidul,0
L00471,2025-09-22 17:08,15.62374408171579,24,Kulon Progo,0
L00472,2025-09-22 17:16,15.31908449469247,12,Sleman,0
L00473,2025-09-22 17:19,15.75530763161857,24,Sleman,0
L00474,2025-09-22 17:26,15.055213471135763,24,Bantul,0
L00475,2025-09-22 17:35,14.854200498997034,24,Sleman,0
L00476,2025-09-22 17:45,15.757017885954795,12,Bantul,0
L00477,2025-09-22 17:53,15.329819214226383,24,Gunungkidul,0
L00478,2025-09-22 18:10,15.625428165802994,12,Sleman,0
L00479,2025-09-22 18:24,13.578783922832772,24,Bantul,0
L00480,2025-09-22 18:32,15.181318753228723,12,Sleman,0
L00481,2025-09-22 18:49,15.575107824041568,36,Gunungkidul,0
L00482,2025-09-22 19:05,15.565572997162368,12,Bantul,0
L00483,2025-09-22 19:13,15.454040950336339,24,Sleman,0
L00484,2025-09-22 19:29,14.266129385112723,12,Bantul,0
L00485,2025-09-22 19:45,15.215313022463308,36,Sleman,0
L00486,2025-09-22 19:52,13.963157850824208,6,Bantul,0
L00487,2025-09-22 19:59,15.558182193723788,12,Sleman,0
L00488,2025-09-22 20:10,15.341399673571164,6,Sleman,0
L00489,2025-09-22 20:25,14.380756182871666,24,Sleman,0
L00490,2025-09-22 20:37,15.468794623537873,24,Sleman,0
L00491,2025-09-22 20:49,15.45946660528089,24,Sleman,0
L00492,2025-09-22 20:56,13.646934497501485,12,Gunungkidul,0
L00493,2025-09-22 21:09,13.892295657697696,24,Bantul,0
L00494,2025-09-22 21:26,14.406770074419427,12,Sleman,0
L00495,2025-09-22 21:41,13.770200381607182,12,Bantul,0
L00496,2025-09-22 21:52,15.199863535818583,24,Bantul,0
L00497,2025-09-22 21:56,15.643206989347304,12,Bantul,0
L00498,2025-09-22 22:09,13.719338807114184,12,Sleman,0
L00499,2025-09-22 22:20,15.318356752677802,24,Bantul,0
L00500,2025-09-22 22:33,14.996115651629534,6,Sleman,0
L00501,2025-09-22 22:46,15.59653326051289,24,Sleman,0
L00502,2025-09-22 22:52,15.105712158143087,12,Gunungkidul,0
L00503,2025-09-22 23:03,15.39377993923815,12,Sleman,0
L00504,2025-09-22 23:14,15.686044854522088,6,Gunungkidul,0
L00505,2025-09-22 23:24,14.141285785037152,24,Sleman,0
L00506,2025-09-22 23:39,14.752347953996011,24,Sleman,0
L00507,2025-09-22 23:51,14.627846896238571,24,Bantul,0
L00508,2025-09-23 00:05,14.283227825475855,12,Sleman,0
L00509,2025-09-23 00:18,15.36548802067057,12,Gunungkidul,0
L00510,2025-09-23 00:27,13.215496643996989,12,Sleman,0
L00511,2025-09-23 00:39,14.917054212644464,6,Bantul,0
L00512,2025-09-23 00:50,14.070503877485331,6,Gunungkidul,0
L00513,2025-09-23 01:01,15.31938993513596,12,Sleman,0
L00514,2025-09-23 01:13,15.49831583980214,24,Gunungkidul,0
L00515,2025-09-23 01:24,15.078100228737592,12,Bantul,0
L00516,2025-09-23 01:32,15.036928212212556,24,Magelang,0
L00517,2025-09-23 01:45,15.046138340863292,12,Sleman,0
L00518,2025-09-23 01:52,14.398682703440631,12,Sleman,0
L00519,2025-09-23 02:03,14.894315639325717,6,Gunungkidul,0
L00520,2025-09-23 02:12,15.697214473525504,12,Bantul,0
L00521,2025-09-23 02:23,13.550900273080249,12,Gunungkidul,0
L00522,2025-09-23 02:40,15.541664270094335,6,Bantul,0
L00523,2025-09-23 02:52,14.267067590089189,24,Bantul,0
L00524,2025-09-23 03:05,14.033336797399173,36,Magelang,0
L00525,2025-09-23 03:13,14.672651105504622,6,Bantul,0
L00526,2025-09-23 03:17,14.62565068436405,6,Gunungkidul,0
L00527,2025-09-23 03:34,14.753671190616272,12,Magelang,0
L00528,2025-09-23 03:38,15.61082536614463,36,Gunungkidul,0
L00529,2025-09-23 03:50,15.668720033775218,36,Gunungkidul,0
L00530,2025-09-23 03:55,15.42510965740705,36,Sleman,0
L00531,2025-09-23 04:08,14.187271336326544,12,Sleman,0
L00532,2025-09-23 04:24,15.709532348398385,36,Gunungkidul,0
L00533,2025-09-23 04:27,15.608708325678315,12,Magelang,0
L00534,2025-09-23 04:32,13.811122946459236,6,Bantul,0
L00535,2025-09-23 04:42,14.919948179718267,24,Gunungkidul,0
L00536,2025-09-23 04:51,15.527536285672724,12,Sleman,0
L00537,2025-09-23 04:55,13.892082634574619,24,Sleman,0
L00538,2025-09-23 05:07,13.812180017867819,12,Sleman,0
L00539,2025-09-23 05:13,15.305910397512136,24,Sleman,0
L00540,2025-09-23 05:28,14.804420697486679,12,Sleman,0
L00541,2025-09-23 05:35,15.030602218072909,12,Sleman,0
L00542,2025-09-23 05:42,15.498077549306686,24,Bantul,0
L00543,2025-09-23 05:55,15.212122509222059,12,Bantul,0
L00544,2025-09-23 06:01,15.448970614372449,6,Bantul,0
L00545,2025-09-23 06:08,14.092667939649807,12,Sleman,0
L00546,2025-09-23 06:12,13.149523187859943,24,Bantul,0
L00547,2025-09-23 06:18,14.57438180662319,36,Sleman,0
L00548,2025-09-23 06:22,14.410289387276844,24,Bantul,0
L00549,2025-09-23 06:26,14.773396105655364,24,Sleman,0
L00550,2025-09-23 06:31,15.531239772739845,24,Gunungkidul,0
L00551,2025-09-23 06:42,14.212843354952787,6,Sleman,0
L00552,2025-09-23 06:55,14.093111233474103,12,Sleman,0
L00553,2025-09-23 07:05,14.405978070625148,12,Sleman,0
L00554,2025-09-23 07:09,14.779243116838282,36,Sleman,0
L00555,2025-09-23 07:26,14.39340400149356,6,Sleman,0
L00556,2025-09-23 07:38,14.343359656639871,36,Magelang,0
L00557,2025-09-23 07:53,15.266513660108508,24,Sleman,0
L00558,2025-09-23 08:08,14.01800640500532,6,Bantul,0
L00559,2025-09-23 08:16,14.221467545080122,12,Sleman,0
L00560,2025-09-23 08:26,15.5968943859075,6,Gunungkidul,0
L00561,2025-09-23 08:30,13.334816387977614,12,Bantul,0
L00562,2025-09-23 08:47,13.708729033151,12,Sleman,0
L00563,2025-09-23 09:04,13.765712986530499,24,Sleman,0
L00564,2025-09-23 09:13,15.197878470664682,12,Bantul,0
L00565,2025-09-23 09:26,15.42815253190675,24,Bantul,0
L00566,2025-09-23 09:36,15.425420159135749,12,Bantul,0
L00567,2025-09-23 09:42,15.422057495554693,24,Bantul,0
L00568,2025-09-23 09:47,13.681221163843476,24,Gunungkidul,0
L00569,2025-09-23 10:03,14.823302041156685,24,Sleman,0
L00570,2025-09-23 10:15,15.345315262201815,12,Sleman,0
L00571,2025-09-23 10:21,15.411531868964552,36,Gunungkidul,0
L00572,2025-09-23 10:35,14.798122970202193,24,Sleman,0
L00573,2025-09-23 10:52,15.607905158786883,24,Magelang,0
L00574,2025-09-23 10:58,15.593516546858892,6,Gunungkidul,0
L00575,2025-09-23 11:04,15.51598224668218,24,Gunungkidul,0
L00576,2025-09-23 11:16,15.553304393354468,6,Kulon Progo,0
L00577,2025-09-23 11:21,15.738083792911754,12,Gunungkidul,0
L00578,2025-09-23 11:30,15.549002115734524,24,Sleman,0
L00579,2025-09-23 11:42,15.275394078106197,12,Bantul,0
L00580,2025-09-23 11:59,14.944106477715227,6,Sleman,0
L00581,2025-09-23 12:15,14.863935607007353,12,Bantul,0
L00582,2025-09-23 12:19,15.581364696222856,12,Sleman,0
L00583,2025-09-23 12:30,14.700651534702214,12,Sleman,0
L00584,2025-09-23 12:38,15.34045406862193,6,Bantul,0
L00585,2025-09-23 12:44,15.141982459824302,12,Gunungkidul,0
L00586,2025-09-23 12:53,14.901187545183888,12,Sleman,0
L00587,2025-09-23 13:10,15.048128251895163,36,Sleman,0
L00588,2025-09-23 13:20,13.839573704189572,12,Bantul,0
L00589,2025-09-23 13:31,15.446998961511447,12,Bantul,0
L00590,2025-09-23 13:38,13.747577481838636,36,Sleman,0
L00591,2025-09-23 13:54,13.794996577716566,36,Sleman,0
L00592,2025-09-23 14:01,14.573560724486416,24,Bantul,0
L00593,2025-09-23 14:07,15.190153048933716,12,Gunungkidul,0
L00594,2025-09-23 14:15,14.710496342624584,12,Sleman,0
L00595,2025-09-23 14:22,15.643531880053215,12,Magelang,0
L00596,2025-09-23 14:27,15.691754241372081,24,Magelang,0
L00597,2025-09-23 14:40,14.93273260588154,36,Bantul,0
L00598,2025-09-23 14:44,15.761363276799075,6,Magelang,0
L00599,2025-09-23 14:49,13.891188368704936,12,Sleman,0
L00600,2025-09-23 15:05,14.175895312039987,24,Bantul,0
L00601,2025-09-23 15:09,14.829968112822348,24,Gunungkidul,0
L00602,2025-09-23 15:19,15.706812752277727,24,Sleman,0
L00603,2025-09-23 15:35,15.14350105534925,6,Gunungkidul,0
L00604,2025-09-23 15:49,15.443281587120039,24,Kulon Progo,0
L00605,2025-09-23 16:05,15.372065492079974,12,Bantul,0
L00606,2025-09-23 16:13,15.134851217077191,12,Sleman,0
L00607,2025-09-23 16:30,15.695889998588859,12,Sleman,0
L00608,2025-09-23 16:46,15.718433274391556,12,Sleman,0
L00609,2025-09-23 16:54,15.043096367924415,12,Sleman,0
L00610,2025-09-23 17:09,15.452370233516008,6,Gunungkidul,0
L00611,2025-09-23 17:13,15.33186999848046,12,Sleman,0
L00612,2025-09-23 17:30,15.287697024089207,6,Magelang,0
L00613,2025-09-23 17:37,13.963946942258753,12,Gunungkidul,0
L00614,2025-09-23 17:51,14.437120919659609,36,Gunungkidul,0
L00615,2025-09-23 17:57,15.752129822969287,24,Bantul,0
L00616,2025-09-23 18:10,14.552141467484278,6,Sleman,0
L00617,2025-09-23 18:24,15.370780732965407,24,Gunungkidul,0
L00618,2025-09-23 18:35,15.6756701452579,6,Sleman,0
L00619,2025-09-23 18:38,15.300721995300703,12,Sleman,0
L00620,2025-09-23 18:52,14.456181112697157,12,Gunungkidul,0
L00621,2025-09-23 19:09,15.621800775988913,36,Sleman,0
L00622,2025-09-23 19:16,13.473006164411268,6,Bantul,0
L00623,2025-09-23 19:33,15.464217259319074,24,Sleman,0
L00624,2025-09-23 19:37,14.617726021907963,24,Sleman,0
L00625,2025-09-23 19:45,15.354916702302317,12,Bantul,0
L00626,2025-09-23 19:53,15.102982152363284,24,Sleman,0
L00627,2025-09-23 20:05,15.250368629043349,12,Bantul,0
L00628,2025-09-23 20:19,14.90836329219604,24,Sleman,0
L00629,2025-09-23 20:34,15.186186839343865,24,Bantul,0
L00630,2025-09-23 20:38,15.699958591746247,12,Sleman,0
L00631,2025-09-23 20:54,15.58564300670248,6,Sleman,0
L00632,2025-09-23 21:10,14.985119220877772,24,Gunungkidul,0
L00633,2025-09-23 21:18,15.705357407608597,6,Bantul,0
L00634,2025-09-23 21:29,15.652696285802117,36,Sleman,0
L00635,2025-09-23 21:40,15.336686712007637,12,Sleman,0
L00636,2025-09-23 21:54,15.289199764207158,12,Sleman,0
L00637,2025-09-23 22:02,13.502892143222452,12,Bantul,0
L00638,2025-09-23 22:12,15.178231998155058,12,Bantul,0
L00639,2025-09-23 22:25,14.447958238904512,36,Sleman,0
L00640,2025-09-23 22:40,14.24811860748696,6,Sleman,0
L00641,2025-09-23 22:47,15.620394358476892,12,Gunungkidul,0
L00642,2025-09-23 23:04,14.631630838023959,12,Sleman,0
L00643,2025-09-23 23:19,15.319689505139687,6,Bantul,0
L00644,2025-09-23 23:34,15.629778956467808,12,Magelang,0
L00645,2025-09-23 23:46,15.293963775042913,12,Gunungkidul,0
L00646,2025-09-24 00:02,15.532855700424516,12,Sleman,0
L00647,2025-09-24 00:16,17.70908274918507,24,Magelang,1
L00648,2025-09-24 00:31,15.041710107859618,36,Sleman,0
L00649,2025-09-24 00:35,15.686007729870985,12,Sleman,0
L00650,2025-09-24 00:44,15.673158418095626,24,Bantul,0
L00651,2025-09-24 00:59,14.80700226444728,6,Bantul,0
L00652,2025-09-24 01:07,15.577611529981406,24,Bantul,0
L00653,2025-09-24 01:15,14.340115410612606,12,Gunungkidul,0
L00654,2025-09-24 01:26,14.02134435618783,12,Sleman,0
L00655,2025-09-24 01:40,15.187996266973215,24,Sleman,0
L00656,2025-09-24 01:46,15.30583807919526,24,Bantul,0
L00657,2025-09-24 01:58,15.272501471815044,12,Gunungkidul,0
L00658,2025-09-24 02:07,15.554656739189385,24,Bantul,0
L00659,2025-09-24 02:24,14.927689074487615,12,Sleman,0
L00660,2025-09-24 02:28,15.565447010983666,6,Gunungkidul,0
L00661,2025-09-24 02:31,15.666123355704405,24,Sleman,0
L00662,2025-09-24 02:38,13.905093459083105,36,Bantul,0
L00663,2025-09-24 02:55,15.045119529592794,6,Sleman,0
L00664,2025-09-24 03:08,14.488441255601613,24,Bantul,0
L00665,2025-09-24 03:17,15.377259619560725,24,Magelang,0
L00666,2025-09-24 03:21,14.973886234948592,12,Bantul,0
L00667,2025-09-24 03:33,14.66158481290872,12,Bantul,0
L00668,2025-09-24 03:49,14.574259600364627,6,Bantul,0
L00669,2025-09-24 04:03,14.84720353811275,6,Gunungkidul,0
L00670,2025-09-24 04:06,14.00455778001419,12,Bantul,0
L00671,2025-09-24 04:21,13.980823281183438,12,Sleman,0
L00672,2025-09-24 04:27,15.33878102810475,12,Gunungkidul,0
L00673,2025-09-24 04:41,15.706834478072253,12,Bantul,0
L00674,2025-09-24 04:58,15.150137344136066,12,Kulon Progo,0
L00675,2025-09-24 05:06,15.691591414401417,6,Gunungkidul,0
L00676,2025-09-24 05:22,14.22591942553053,24,Gunungkidul,0
L00677,2025-09-24 05:34,15.736257026351211,12,Bantul,0
L00678,2025-09-24 05:38,15.276792486423451,12,Magelang,0
L00679,2025-09-24 05:46,15.489655289872985,12,Gunungkidul,0
L00680,2025-09-24 06:02,13.713586353642262,12,Bantul,0
L00681,2025-09-24 06:11,15.303106659044426,12,Sleman,0
L00682,2025-09-24 06:26,14.910706015909042,24,Sleman,0
L00683,2025-09-24 06:35,15.662411250463295,24,Sleman,0
L00684,2025-09-24 06:45,15.547408020760846,24,Sleman,0
L00685,2025-09-24 07:02,15.626664237764418,6,Sleman,0
L00686,2025-09-24 07:18,15.65372779088961,24,Sleman,0
L00687,2025-09-24 07:33,15.461153487060399,12,Sleman,0
L00688,2025-09-24 07:43,14.554599086763425,6,Gunungkidul,0
L00689,2025-09-24 07:55,14.665199414782839,6,Sleman,0
L00690,2025-09-24 08:00,15.621634364346743,24,Bantul,0
L00691,2025-09-24 08:16,15.29944783049868,12,Magelang,0
L00692,2025-09-24 08:22,15.65549272879803,24,Bantul,0
L00693,2025-09-24 08:25,15.55029394966928,12,Sleman,0
L00694,2025-09-24 08:32,15.307230807605139,24,Bantul,0
L00695,2025-09-24 08:39,14.214979055622537,12,Bantul,0
L00696,2025-09-24 08:47,15.744733242561347,12,Sleman,0
L00697,2025-09-24 08:52,14.547670737798775,6,Sleman,0
L00698,2025-09-24 09:06,14.557515995613372,24,Kulon Progo,0
L00699,2025-09-24 09:11,14.186674034375418,12,Bantul,0
L00700,2025-09-24 09:17,13.762460985380548,6,Magelang,0
L00701,2025-09-24 09:31,14.893150455429101,6,Bantul,0
L00702,2025-09-24 09:45,15.60432920721706,12,Sleman,0
L00703,2025-09-24 10:02,15.628337866841598,6,Gunungkidul,0
L00704,2025-09-24 10:13,15.121421528384756,12,Gunungkidul,0
L00705,2025-09-24 10:19,14.7497618293754,12,Sleman,0
L00706,2025-09-24 10:30,14.827820672644298,36,Sleman,0
L00707,2025-09-24 10:34,15.683126291620678,12,Bantul,0
L00708,2025-09-24 10:47,13.663540498854536,24,Kulon Progo,0
L00709,2025-09-24 10:56,13.680162659348419,24,Gunungkidul,0
L00710,2025-09-24 11:10,13.732194164289966,24,Bantul,0
L00711,2025-09-24 11:17,15.651528829118469,12,Gunungkidul,0
L00712,2025-09-24 11:25,13.90137352578445,12,Sleman,0
L00713,2025-09-24 11:33,15.705608646942727,6,Bantul,0
L00714,2025-09-24 11:46,14.342412463050335,24,Gunungkidul,0
L00715,2025-09-24 11:58,15.21774150442998,12,Sleman,0
L00716,2025-09-24 12:01,15.73355122136466,12,Sleman,0
L00717,2025-09-24 12:17,14.041188495008143,36,Bantul,0
L00718,2025-09-24 12:31,14.661004077220914,24,Kulon Progo,0
L00719,2025-09-24 12:46,15.46976025510998,12,Magelang,0
L00720,2025-09-24 13:00,15.575230189726666,12,Bantul,0
L00721,2025-09-24 13:08,15.671440199247707,12,Bantul,0
L00722,2025-09-24 13:25,13.347409118408061,24,Bantul,0
L00723,2025-09-24 13:39,15.52941550702266,24,Sleman,0
L00724,2025-09-24 13:44,14.767862401318673,12,Bantul,0
L00725,2025-09-24 13:51,15.232641545337449,36,Bantul,0
L00726,2025-09-24 13:55,15.67028410570747,6,Sleman,0
L00727,2025-09-24 14:09,15.666240890146218,12,Gunungkidul,0
L00728,2025-09-24 14:25,14.347764545623798,6,Bantul,0
L00729,2025-09-24 14:39,15.085087378086689,12,Gunungkidul,0
L00730,2025-09-24 14:47,14.6682875234603,12,Bantul,0
L00731,2025-09-24 15:03,15.31881877010499,6,Sleman,0
L00732,2025-09-24 15:15,15.585764941535956,6,Sleman,0
L00733,2025-09-24 15:23,14.758093403033213,6,Magelang,0
L00734,2025-09-24 15:40,14.069412967863316,36,Bantul,0
L00735,2025-09-24 15:50,13.730035454846858,24,Bantul,0
L00736,2025-09-24 16:03,13.647909323642029,24,Gunungkidul,0
L00737,2025-09-24 16:14,14.873899284127077,24,Gunungkidul,0
L00738,2025-09-24 16:20,15.729317881493238,24,Kulon Progo,0
L00739,2025-09-24 16:33,14.574606514784413,6,Bantul,0
L00740,2025-09-24 16:37,14.956909949062709,36,Sleman,0
L00741,2025-09-24 16:46,17.634747501320973,24,Gunungkidul,1
L00742,2025-09-24 16:54,15.379148271823485,12,Bantul,0
L00743,2025-09-24 17:09,14.628771389518885,24,Sleman,0
L00744,2025-09-24 17:22,16.283776600995804,36,Gunungkidul,1
L00745,2025-09-24 17:30,14.232661124384297,12,Magelang,0
L00746,2025-09-24 17:47,14.473628309654808,24,Bantul,0
L00747,2025-09-24 18:03,13.873808710943633,12,Sleman,0
L00748,2025-09-24 18:06,15.065376476918269,12,Sleman,0
L00749,2025-09-24 18:18,15.362552292803235,36,Sleman,0
L00750,2025-09-24 18:27,15.402395247680623,24,Sleman,0
L00751,2025-09-24 18:30,15.673160914720112,24,Gunungkidul,0
L00752,2025-09-24 18:45,14.69352272472427,6,Magelang,0
L00753,2025-09-24 18:52,15.374940454949027,24,Sleman,0
L00754,2025-09-24 19:08,15.648111221528266,24,Magelang,0
L00755,2025-09-24 19:17,13.436422009664833,24,Kulon Progo,0
L00756,2025-09-24 19:32,15.534239909841794,6,Gunungkidul,0
L00757,2025-09-24 19:45,13.886018414614789,12,Bantul,0
L00758,2025-09-24 19:59,15.22286337514426,6,Sleman,0
L00759,2025-09-24 20:11,15.590434772886914,36,Bantul,0
L00760,2025-09-24 20:16,15.06394215961891,12,Bantul,0
L00761,2025-09-24 20:26,15.235826805186035,12,Sleman,0
L00762,2025-09-24 20:34,15.325575990615022,6,Bantul,0
L00763,2025-09-24 20:39,15.263867330315257,12,Magelang,0
L00764,2025-09-24 20:50,15.474844879595937,12,Sleman,0
L00765,2025-09-24 21:02,15.621288474666985,24,Sleman,0
L00766,2025-09-24 21:07,14.135546309755206,12,Sleman,0
L00767,2025-09-24 21:23,14.97967179461677,6,Bantul,0
L00768,2025-09-24 21:31,15.61427361140815,12,Bantul,0
L00769,2025-09-24 21:41,14.907085475655686,12,Sleman,0
L00770,2025-09-24 21:47,15.118727340010306,12,Bantul,0
L00771,2025-09-24 21:53,15.487769267091663,12,Sleman,0
L00772,2025-09-24 22:00,15.699505180916061,6,Bantul,0
L00773,2025-09-24 22:05,14.574172970024895,6,Gunungkidul,0
L00774,2025-09-24 22:19,15.7192624033692,24,Sleman,0
L00775,2025-09-24 22:25,17.327275763689556,36,Gunungkidul,1
L00776,2025-09-24 22:38,13.458349781742433,6,Bantul,0
L00777,2025-09-24 22:44,15.623844574021614,12,Bantul,0
L00778,2025-09-24 22:47,14.913831804283667,12,Bantul,0
L00779,2025-09-24 22:56,14.663230757725076,6,Gunungkidul,0
L00780,2025-09-24 23:13,15.181717766314451,6,Gunungkidul,0
L00781,2025-09-24 23:18,15.261344717398186,12,Bantul,0
L00782,2025-09-24 23:28,15.203645973303331,24,Sleman,0
L00783,2025-09-24 23:38,13.663555632369976,6,Sleman,0
L00784,2025-09-24 23:50,15.581192443472052,36,Gunungkidul,0
L00785,2025-09-24 23:59,14.816662891048429,12,Sleman,0
L00786,2025-09-25 00:11,14.164176717029042,24,Kulon Progo,0
L00787,2025-09-25 00:16,15.245287211870993,36,Sleman,0
L00788,2025-09-25 00:20,15.329788639291118,12,Bantul,0
L00789,2025-09-25 00:25,13.974931042234497,12,Bantul,0
L00790,2025-09-25 00:41,15.706644814065921,12,Sleman,0
L00791,2025-09-25 00:49,15.29801378585745,6,Bantul,0
L00792,2025-09-25 01:02,15.758343548849442,24,Sleman,0
L00793,2025-09-25 01:18,15.39614418144008,6,Sleman,0
L00794,2025-09-25 01:24,13.24556636521473,24,Bantul,0
L00795,2025-09-25 01:29,14.433142391868053,24,Sleman,0
L00796,2025-09-25 01:33,15.735617506526136,12,Bantul,0
L00797,2025-09-25 01:46,15.235615349941805,12,Gunungkidul,0
L00798,2025-09-25 02:03,14.073531557945088,24,Gunungkidul,0
L00799,2025-09-25 02:13,13.798151762078072,6,Sleman,0
L00800,2025-09-25 02:30,15.199346650015158,24,Sleman,0
L00801,2025-09-25 02:40,15.288406837256973,6,Magelang,0
L00802,2025-09-25 02:53,14.55811625072791,6,Kulon Progo,0
L00803,2025-09-25 02:59,14.384656786631147,12,Kulon Progo,0
L00804,2025-09-25 03:10,15.306512171411958,12,Bantul,0
L00805,2025-09-25 03:14,15.018811936934645,6,Bantul,0
