transaction_id,timestamp,amount,merchant_category,location,is_international,transaction_frequency_24h,device_risk_score,is_fraud
H00301,2025-09-20 07:09,12.519148304344991,subscription,Online,0,2,0.10713162888222719,0
H00302,2025-09-20 07:11,11.987922854613139,e-commerce,Online,0,1,0.11766123053604924,0
H00303,2025-09-20 07:13,12.676416841776385,e-commerce,Online,0,1,0.23573907095538735,0
H00304,2025-09-20 07:17,12.031231043990045,retail,Online,0,3,0.04556216360125624,0
H00305,2025-09-20 07:21,11.467132803796552,e-commerce,Online,0,1,0.12851123956072055,0
H00306,2025-09-20 07:23,11.13881366452006,retail,Online,0,3,0.08355724068515243,0
H00307,2025-09-20 07:29,12.379038069900103,e-commerce,Jakarta,0,3,0.020395447139861387,0
H00308,2025-09-20 07:31,13.03911002111012,e-commerce,Online,0,1,0.04053967022082757,0
H00309,2025-09-20 07:37,12.813185244607661,retail,Online,0,2,0.11054048063430182,0
H00310,2025-09-20 07:41,11.68414394341952,subscription,Online,0,2,0.19874071939404034,0
H00311,2025-09-20 07:46,12.591678524740319,travel,Online,0,3,0.2420489159367134,0
H00312,2025-09-20 07:49,12.82175275694341,subscription,Online,0,3,0.13362684464495683,0
H00313,2025-09-20 07:54,12.093116690750517,retail,Online,0,1,0.24996419918158774,0
H00314,2025-09-20 07:58,11.74290956628249,e-commerce,Online,0,1,0.02980092816041611,0
H00315,2025-09-20 08:01,12.138125655489924,e-commerce,Online,0,3,0.025640082241827428,0
H00316,2025-09-20 08:05,11.369066641827967,e-commerce,Bandung,0,2,0.10726585552725817,0
H00317,2025-09-20 08:11,12.118557505309516,subscription,Online,0,1,0.09576309278853666,0
H00318,2025-09-20 08:15,12.746875430615287,e-commerce,Online,0,2,0.08882440233135644,0
H00319,2025-09-20 08:19,13.103893861120667,travel,Online,0,1,0.22261715079420902,0
H00320,2025-09-20 08:22,13.181015231063228,e-commerce,Online,0,1,0.14825038618918202,0
H00321,2025-09-20 08:24,12.948424190181205,e-commerce,Online,0,3,0.1064411431294584,0
H00322,2025-09-20 08:28,12.41230602237044,e-commerce,Online,0,1,0.025752815118687496,0
H00323,2025-09-20 08:30,13.242186996320479,retail,Online,0,3,0.025888233255737417,0
H00324,2025-09-20 08:32,13.227760692385052,subscription,Online,0,1,0.04881336557473548,0
H00325,2025-09-20 08:37,12.416422708045408,e-commerce,Online,0,1,0.07791101024397203,0
H00326,2025-09-20 08:40,10.92717871801999,subscription,Online,0,3,0.02762335735567128,0
H00327,2025-09-20 08:44,12.572758809557396,e-commerce,Online,0,1,0.06232505972830807,0
H00328,2025-09-20 08:50,12.631853321253562,retail,Online,0,2,0.03178405038538086,0
H00329,2025-09-20 08:56,12.95344992883133,e-commerce,Online,0,2,0.2242483848299679,0
H00330,2025-09-20 08:58,11.78082056000337,e-commerce,Online,0,2,0.1485662525048254,0
H00331,2025-09-20 09:04,12.764507736717434,e-commerce,Online,0,2,0.11596070379787153,0
H00332,2025-09-20 09:06,12.317971738027582,retail,Online,0,1,0.100282360637816,0
H00333,2025-09-20 09:10,12.683768488694076,retail,Online,0,1,0.22267756528197052,0
H00334,2025-09-20 09:13,11.051730921545808,e-commerce,Online,0,1,0.10064716750066514,0
H00335,2025-09-20 09:19,12.738455239186028,e-commerce,Online,0,1,0.11371364403079923,0
H00336,2025-09-20 09:22,11.148247150762785,subscription,Online,0,2,0.0373753729221518,0
H00337,2025-09-20 09:24,13.160171554937195,e-commerce,Online,0,2,0.21538312203422014,0
H00338,2025-09-20 09:30,12.999173752448645,e-commerce,Jakarta,0,1,0.08861664467527242,0
H00339,2025-09-20 09:34,13.229169048322083,e-commerce,Online,0,1,0.1733466802006434,0
H00340,2025-09-20 09:37,12.923907560619812,subscription,Online,0,3,0.040441975039579935,0
H00341,2025-09-20 09:39,13.285123177890357,retail,Online,0,1,0.09315806579049928,0
H00342,2025-09-20 09:44,12.011182433060364,e-commerce,Online,0,2,0.05268209191308729,0
H00343,2025-09-20 09:47,10.883954239828848,e-commerce,Online,0,3,0.19241503541988259,0
H00344,2025-09-20 09:53,13.209700034817878,e-commerce,Jakarta,0,3,0.18783639688071002,0
H00345,2025-09-20 09:57,12.930762096849998,e-commerce,Online,0,3,0.18770144429887786,0
H00346,2025-09-20 10:03,12.967784605958927,e-commerce,Online,0,2,0.07013783281055415,0
H00347,2025-09-20 10:09,12.252927605065095,e-commerce,Online,0,2,0.15897371569290017,0
H00348,2025-09-20 10:14,12.366898141979242,e-commerce,Online,0,3,0.042423423622806766,0
H00349,2025-09-20 10:18,12.956162383301368,e-commerce,Online,0,3,0.0606019269500874,0
H00350,2025-09-20 10:21,12.52164951517547,travel,Online,0,1,0.24165794204795793,0
H00351,2025-09-20 10:24,11.427922977900282,e-commerce,Online,0,3,0.13697564780160212,0
H00352,2025-09-20 10:30,12.25916781556432,retail,Online,0,3,0.16849017746487338,0
H00353,2025-09-20 10:36,12.473742043627436,travel,Online,0,3,0.03721725129925729,0
H00354,2025-09-20 10:40,13.135930920625867,e-commerce,Online,0,1,0.06660111017596375,0
H00355,2025-09-20 10:44,12.384888062994841,travel,Jakarta,0,2,0.23010996755443588,0
H00356,2025-09-20 10:46,12.681306324192962,e-commerce,Online,0,1,0.036393265730381784,0
H00357,2025-09-20 10:49,12.844961614360104,subscription,Online,0,1,0.14267785600495442,0
H00358,2025-09-20 10:51,11.731418218069011,retail,Online,0,2,0.21116043968146958,0
H00359,2025-09-20 10:56,12.821631188056251,subscription,Online,0,1,0.22235271298930956,0
H00360,2025-09-20 10:58,11.98880554401353,e-commerce,Online,0,1,0.08131333235346962,0
H00361,2025-09-20 11:00,13.186203529739165,subscription,Online,0,1,0.03817702446130683,0
H00362,2025-09-20 11:06,12.269605974130961,e-commerce,Online,0,2,0.07876457230475571,0
H00363,2025-09-20 11:10,12.289747211553108,e-commerce,Online,0,1,0.15564086986053305,0
H00364,2025-09-20 11:13,12.512582605667914,e-commerce,Online,0,3,0.16380598815644917,0
H00365,2025-09-20 11:16,12.422135185553831,e-commerce,Online,0,3,0.1695628766915078,0
H00366,2025-09-20 11:20,12.837216754648386,subscription,Online,0,3,0.09564012177023527,0
H00367,2025-09-20 11:25,13.011717809316812,subscription,Online,0,3,0.13650042917393565,0
H00368,2025-09-20 11:30,13.271284980839061,retail,Online,0,2,0.09168156870987482,0
H00369,2025-09-20 11:35,13.196472206700541,subscription,Online,0,2,0.22504350026834272,0
H00370,2025-09-20 11:41,12.175927821611463,travel,Online,0,3,0.023226543086479715,0
H00371,2025-09-20 11:47,12.853455953078754,e-commerce,Online,0,2,0.09488420913576809,0
H00372,2025-09-20 11:52,12.34853528556224,e-commerce,Online,0,2,0.19470844283874855,0
H00373,2025-09-20 11:54,13.10829690685925,e-commerce,Online,0,2,0.24969773433459516,0
H00374,2025-09-20 11:59,11.053648103084814,e-commerce,Online,0,1,0.10507900367991208,0
H00375,2025-09-20 12:01,13.300037484849348,travel,Online,0,3,0.09571023936429121,0
H00376,2025-09-20 12:05,12.448642282669486,e-commerce,Online,0,3,0.19058653105610412,0
H00377,2025-09-20 12:08,13.037900749592257,retail,Online,0,3,0.2180330495128097,0
H00378,2025-09-20 12:13,12.951083832590525,e-commerce,Online,0,1,0.14250474337428376,0
H00379,2025-09-20 12:19,12.436688211683084,retail,Online,0,3,0.21010429175779352,0
H00380,2025-09-20 12:25,13.270238406463916,subscription,Online,0,1,0.2231258204430767,0
H00381,2025-09-20 12:31,12.190720400575502,travel,Online,0,1,0.09589191540356423,0
H00382,2025-09-20 12:35,13.032668402785497,e-commerce,Online,0,1,0.08798089976747811,0
H00383,2025-09-20 12:40,13.237087517183118,e-commerce,Online,0,1,0.04387418146706132,0
H00384,2025-09-20 12:45,11.651808760578783,subscription,Online,0,1,0.04971343116761593,0
H00385,2025-09-20 12:49,13.22558761283958,retail,Bandung,0,3,0.14557566548895395,0
H00386,2025-09-20 12:55,13.198438841347516,e-commerce,Online,0,1,0.04442707434733227,0
H00387,2025-09-20 12:59,12.464131501165836,subscription,Online,0,3,0.18880617224973203,0
H00388,2025-09-20 13:03,13.144660929002606,e-commerce,Online,0,1,0.1272719484266855,0
H00389,2025-09-20 13:06,10.887268694433738,e-commerce,Online,0,2,0.21854474188449613,0
H00390,2025-09-20 13:10,11.944467592788511,subscription,Online,0,2,0.17326683610241814,0
H00391,2025-09-20 13:15,13.047277696680082,e-commerce,Online,0,3,0.10487843904858168,0
H00392,2025-09-20 13:17,13.242612702600221,e-commerce,Online,0,3,0.07318186891407674,0
H00393,2025-09-20 13:23,11.689421754458854,e-commerce,Bandung,0,3,0.1062011699861786,0
H00394,2025-09-20 13:27,13.000771848636084,e-commerce,Online,0,3,0.1236147931918613,0
H00395,2025-09-20 13:28,12.08695121462231,subscription,Online,0,7,0.7816515228895321,1
H00396,2025-09-20 13:32,13.08268656025143,e-commerce,Jakarta,0,1,0.09257292646836435,0
H00397,2025-09-20 13:35,13.2048148739229,e-commerce,Online,0,2,0.05832266282411244,0
H00398,2025-09-20 13:41,12.619925808668283,e-commerce,Online,0,1,0.15491380383900946,0
H00399,2025-09-20 13:45,11.565698164498148,e-commerce,Online,0,2,0.10962472920117808,0
H00400,2025-09-20 13:48,11.985282572611807,e-commerce,Online,0,2,0.10791890614305327,0
H00401,2025-09-20 13:54,12.703481667862341,e-commerce,Online,0,1,0.10055996073415814,0
H00402,2025-09-20 13:57,13.101156084026508,e-commerce,Online,0,1,0.13817804769704342,0
H00403,2025-09-20 14:01,12.724178702508844,e-commerce,Online,0,3,0.12554892030755596,0
H00404,2025-09-20 14:03,12.652660502927343,e-commerce,Online,0,2,0.23375416231714827,0
H00405,2025-09-20 14:08,12.84843955797682,e-commerce,Online,0,3,0.08341688294189031,0
H00406,2025-09-20 14:10,13.274375200077957,subscription,Online,0,2,0.09167415718483157,0
H00407,2025-09-20 14:15,13.090242997121337,e-commerce,Online,0,2,0.09228497240411973,0
H00408,2025-09-20 14:18,11.808084515027552,e-commerce,Online,0,3,0.23358813569831136,0
H00409,2025-09-20 14:20,11.97081855679578,travel,Online,0,1,0.027063777217581637,0
H00410,2025-09-20 14:26,12.410938166759022,e-commerce,Online,0,1,0.03296616325458591,0
H00411,2025-09-20 14:31,12.201316352279195,e-commerce,Online,0,3,0.22427913002186814,0
H00412,2025-09-20 14:33,13.027065397525584,subscription,Online,0,3,0.07102670688184923,0
H00413,2025-09-20 14:39,13.297522679712223,e-commerce,Online,0,1,0.15826776283356409,0
H00414,2025-09-20 14:44,12.80698117431027,e-commerce,Online,0,2,0.11339394070780025,0
H00415,2025-09-20 14:45,12.171667518805997,e-commerce,Online,0,7,0.8525789484636366,1
H00416,2025-09-20 14:49,12.571763820820607,retail,Online,0,3,0.2192023032602747,0
H00417,2025-09-20 14:53,12.967819620332332,retail,Online,0,2,0.13752893306516661,0
H00418,2025-09-20 14:55,12.985136020252575,e-commerce,Online,0,1,0.14969282833494643,0
H00419,2025-09-20 15:01,12.26224029094336,retail,Online,0,3,0.023073998411424202,0
H00420,2025-09-20 15:04,13.024406498179077,e-commerce,Jakarta,0,3,0.15214611142687762,0
H00421,2025-09-20 15:07,12.74961712185889,e-commerce,Online,0,2,0.04925162126994978,0
H00422,2025-09-20 15:08,12.359608850892375,subscription,Online,0,6,0.9282375007204353,1
H00423,2025-09-20 15:09,12.184046848823192,e-commerce,Online,0,5,0.9896719204794335,1
H00424,2025-09-20 15:11,11.376567223427713,e-commerce,Online,0,7,0.9553381411759113,1
H00425,2025-09-20 15:15,13.165137385505822,travel,Online,0,3,0.10111753874708106,0
H00426,2025-09-20 15:19,12.874717070475771,e-commerce,Online,0,2,0.1266085245783927,0
H00427,2025-09-20 15:21,11.70930606201499,subscription,Bandung,0,1,0.0241225472103627,0
H00428,2025-09-20 15:23,12.76535694995958,retail,Online,0,3,0.023388658670241293,0
H00429,2025-09-20 15:25,12.361686540050783,e-commerce,Online,0,6,0.8082414435935118,1
H00430,2025-09-20 15:27,13.099526591701471,e-commerce,Online,0,1,0.020669383519475563,0
H00431,2025-09-20 15:32,13.159925022757719,e-commerce,Bandung,0,2,0.23916912423019665,0
H00432,2025-09-20 15:35,12.922452837395245,e-commerce,Online,0,2,0.24301648926437508,0
H00433,2025-09-20 15:39,10.948206678858902,e-commerce,Online,0,3,0.07429348380945278,0
H00434,2025-09-20 15:45,12.686103954122753,e-commerce,Online,0,2,0.20663300415311334,0
H00435,2025-09-20 15:46,11.93647931420973,e-commerce,Online,0,5,0.9163895157672852,1
H00436,2025-09-20 15:50,11.006888357936035,subscription,Online,0,3,0.050376299815096254,0
H00437,2025-09-20 15:54,13.232058684264626,e-commerce,Online,0,2,0.20712082641262278,0
H00438,2025-09-20 15:59,11.862299824375246,subscription,Online,0,1,0.21854956409002937,0
H00439,2025-09-20 16:03,12.128910784231026,subscription,Online,0,2,0.10544816044448425,0
H00440,2025-09-20 16:08,12.367881072680923,subscription,Online,0,2,0.17950390992453413,0
H00441,2025-09-20 16:13,12.631549509392435,e-commerce,Online,0,2,0.08130660197258809,0
H00442,2025-09-20 16:15,12.849921908035498,e-commerce,Online,0,1,0.15225567621481703,0
H00443,2025-09-20 16:20,12.304545999039618,travel,Online,0,2,0.14880094662655102,0
H00444,2025-09-20 16:24,13.093548178621191,e-commerce,Online,0,2,0.047836150098347234,0
H00445,2025-09-20 16:29,11.82571226020526,e-commerce,Online,0,3,0.23408844922385846,0
H00446,2025-09-20 16:32,13.267285894123939,e-commerce,Jakarta,0,3,0.23594084413462876,0
H00447,2025-09-20 16:36,13.163050322805862,e-commerce,Online,0,3,0.23795312281500755,0
H00448,2025-09-20 16:38,12.847644913104405,subscription,Online,0,2,0.14328157757251306,0
H00449,2025-09-20 16:39,12.222024731744101,subscription,Online,0,7,0.9620452259056524,1
H00450,2025-09-20 16:44,13.018923238863678,e-commerce,Online,0,2,0.1900443158929034,0
H00451,2025-09-20 16:45,12.121282436283707,subscription,Online,0,6,0.9044507030774916,1
H00452,2025-09-20 16:50,12.878488918074678,e-commerce,Online,0,1,0.22132460712851537,0
H00453,2025-09-20 16:55,12.226365348797936,e-commerce,Online,0,3,0.2159804968780335,0
H00454,2025-09-20 17:00,12.566027704006515,subscription,Online,0,1,0.08402120328202824,0
H00455,2025-09-20 17:06,12.536580703170907,e-commerce,Online,0,3,0.15431955061556168,0
H00456,2025-09-20 17:09,12.861837222577782,retail,Online,0,3,0.12092838392720597,0
H00457,2025-09-20 17:12,12.354940826064908,subscription,Bandung,0,3,0.23373137058710897,0
H00458,2025-09-20 17:16,12.507550368878702,e-commerce,Online,0,1,0.11404827367400573,0
H00459,2025-09-20 17:18,13.216565671002034,e-commerce,Online,0,2,0.034586316902755314,0
H00460,2025-09-20 17:24,12.609876374311671,e-commerce,Jakarta,0,3,0.1326485365750226,0
H00461,2025-09-20 17:28,12.83987844307048,e-commerce,Online,0,2,0.07298503364084995,0
H00462,2025-09-20 17:31,13.219586272256942,e-commerce,Online,0,2,0.022458359559202952,0
H00463,2025-09-20 17:37,13.252888004235695,e-commerce,Online,0,3,0.2297761126354268,0
H00464,2025-09-20 17:39,12.794200918744195,subscription,Jakarta,0,3,0.17472021899609008,0
H00465,2025-09-20 17:44,12.18506859681622,e-commerce,Online,0,1,0.04694608836628564,0
H00466,2025-09-20 17:49,11.563875200348141,e-commerce,Online,0,1,0.10728294367881978,0
H00467,2025-09-20 17:51,13.167258346092646,e-commerce,Online,0,2,0.08409238795867992,0
H00468,2025-09-20 17:53,12.731014169531575,e-commerce,Online,0,2,0.20774688371432648,0
H00469,2025-09-20 17:55,12.798000722932843,retail,Online,0,3,0.18024057888447367,0
H00470,2025-09-20 17:58,13.260896739296506,e-commerce,Online,0,1,0.04526694713837852,0
H00471,2025-09-20 18:00,12.445915976066797,retail,Jakarta,0,1,0.02152420609643781,0
H00472,2025-09-20 18:02,11.561944174449764,subscription,Online,0,3,0.20856604635675186,0
H00473,2025-09-20 18:07,12.94890244904257,e-commerce,Online,0,2,0.2346396202752789,0
H00474,2025-09-20 18:10,13.277919925678129,e-commerce,Online,0,3,0.24122555087174394,0
H00475,2025-09-20 18:14,11.874083345516416,e-commerce,Online,0,1,0.04736361170847857,0
H00476,2025-09-20 18:16,13.293291946549378,e-commerce,Online,0,2,0.10994965396987845,0
H00477,2025-09-20 18:22,12.75880479549927,subscription,Online,0,2,0.04813389385861948,0
H00478,2025-09-20 18:24,12.789385428642175,retail,Online,0,3,0.23489897882547803,0
H00479,2025-09-20 18:27,13.267074790048845,e-commerce,Online,0,1,0.12401276873068906,0
H00480,2025-09-20 18:33,12.358115390938199,travel,Online,0,1,0.22927402463632207,0
H00481,2025-09-20 18:39,13.038890459948956,retail,Jakarta,0,2,0.12444210120324858,0
H00482,2025-09-20 18:44,10.910532647678748,e-commerce,Online,0,2,0.040883158406590056,0
H00483,2025-09-20 18:50,12.946258457220745,e-commerce,Online,0,3,0.1021900836427974,0
H00484,2025-09-20 18:55,10.977260551190593,e-commerce,Online,0,3,0.2434283634524413,0
H00485,2025-09-20 18:57,11.826136385635744,subscription,Online,0,5,0.8379679833084928,1
H00486,2025-09-20 19:01,12.481630262932626,e-commerce,Online,0,1,0.13818175879324976,0
H00487,2025-09-20 19:05,12.448767812247556,e-commerce,Online,0,2,0.09563150481961794,0
H00488,2025-09-20 19:07,13.082977850670035,travel,Online,0,3,0.05772476224136354,0
H00489,2025-09-20 19:09,13.199950148656455,retail,Online,0,2,0.05170985148938978,0
H00490,2025-09-20 19:11,13.250415285033457,e-commerce,Online,0,3,0.0558165994635967,0
H00491,2025-09-20 19:17,12.88119586602711,e-commerce,Online,0,1,0.14237058973495292,0
H00492,2025-09-20 19:21,11.81398515672354,travel,Jakarta,0,3,0.1809082455070987,0
H00493,2025-09-20 19:24,12.945358860069808,subscription,Online,0,1,0.08817320289105054,0
H00494,2025-09-20 19:30,12.670636506025545,e-commerce,Online,0,3,0.2463750073729345,0
H00495,2025-09-20 19:36,12.73986646911181,travel,Online,0,3,0.12736452554065192,0
H00496,2025-09-20 19:41,12.694499274352685,travel,Online,0,1,0.15698411987511857,0
H00497,2025-09-20 19:45,13.191170898381602,e-commerce,Bandung,0,1,0.14327539145450702,0
H00498,2025-09-20 19:48,12.465227920540222,e-commerce,Online,0,2,0.1973371769216266,0
H00499,2025-09-20 19:51,13.271455570346841,e-commerce,Online,0,3,0.23519421846698454,0
H00500,2025-09-20 19:57,12.757010892271909,e-commerce,Online,0,1,0.21489090865164098,0
H00501,2025-09-20 19:59,12.96762819345448,e-commerce,Online,0,1,0.13841331039019816,0
H00502,2025-09-20 20:02,13.233480690858501,e-commerce,Online,0,3,0.2358448110661971,0
H00503,2025-09-20 20:07,13.118353347972645,travel,Online,0,3,0.1163120259218303,0
H00504,2025-09-20 20:13,12.581738122399818,e-commerce,Online,0,1,0.036972881833613094,0
H00505,2025-09-20 20:18,11.997343456339749,retail,Bandung,0,3,0.05051128628875172,0
H00506,2025-09-20 20:23,11.74228167767632,e-commerce,Bandung,0,3,0.23898724535643318,0
H00507,2025-09-20 20:29,12.42948815985909,subscription,Online,0,3,0.23621181984357914,0
H00508,2025-09-20 20:31,12.938435731539535,subscription,Online,0,1,0.23015515256587524,0
H00509,2025-09-20 20:35,13.100487843120217,e-commerce,Online,0,3,0.19284141306543612,0
H00510,2025-09-20 20:41,11.116261512815132,e-commerce,Online,0,1,0.17623477830188516,0
H00511,2025-09-20 20:43,11.913371331064898,subscription,Online,0,5,0.8260369539068624,1
H00512,2025-09-20 20:49,13.248227451119552,subscription,Online,0,1,0.12241892184472683,0
H00513,2025-09-20 20:51,11.624037409407387,e-commerce,Online,0,5,0.9287831294212371,1
H00514,2025-09-20 20:57,13.24800699314809,e-commerce,Online,0,3,0.2266136085793811,0
H00515,2025-09-20 21:01,13.264451308221972,e-commerce,Online,0,1,0.0330590268924387,0
H00516,2025-09-20 21:05,11.519692516740648,travel,Bandung,0,1,0.14954847031723043,0
H00517,2025-09-20 21:10,12.958827460361746,e-commerce,Online,0,1,0.10767549441571052,0
H00518,2025-09-20 21:14,12.774189341003336,e-commerce,Online,0,1,0.14778019050941038,0
H00519,2025-09-20 21:15,11.667875824968052,e-commerce,Online,0,7,0.8879667237813752,1
H00520,2025-09-20 21:20,13.099227802002172,e-commerce,Online,0,1,0.20070479162403176,0
