transaction_id,timestamp,amount,merchant_category,location,is_international,transaction_frequency_24h,loan_tenor_months,is_fraud
L00311,2025-09-21 15:17,14.27499846530344,microfinance_loan,Bantul,0,0,12,0
L00312,2025-09-21 15:27,15.588909160060291,microfinance_loan,Sleman,0,0,12,0
L00313,2025-09-21 15:42,15.536502904080002,microfinance_loan,Kulon Progo,0,0,12,0
L00314,2025-09-21 15:53,14.084113781129368,microfinance_loan,Kulon Progo,0,0,6,0
L00315,2025-09-21 15:59,13.883550442169726,microfinance_loan,Bantul,0,0,36,0
L00316,2025-09-21 16:11,15.5103831383687,microfinance_loan,Gunungkidul,0,0,6,0
L00317,2025-09-21 16:19,14.926106093209764,microfinance_loan,Gunungkidul,0,0,12,0
L00318,2025-09-21 16:28,14.783338914374935,microfinance_loan,Bantul,0,0,12,0
L00319,2025-09-21 16:40,14.939605391046882,microfinance_loan,Sleman,0,0,12,0
L00320,2025-09-21 16:48,15.63012632063391,microfinance_loan,Sleman,0,0,36,0
L00321,2025-09-21 16:54,14.867740281868148,microfinance_loan,Sleman,0,0,6,0
L00322,2025-09-21 16:59,14.882461886404188,microfinance_loan,Sleman,0,0,6,0
L00323,2025-09-21 17:16,14.945389574651273,microfinance_loan,Sleman,0,0,6,0
L00324,2025-09-21 17:23,13.65648669008737,microfinance_loan,Sleman,0,0,12,0
L00325,2025-09-21 17:38,13.51908638445565,microfinance_loan,Sleman,0,0,12,0
L00326,2025-09-21 17:44,14.97661928413573,microfinance_loan,Bantul,0,0,24,0
L00327,2025-09-21 17:57,13.320082448378288,microfinance_loan,Sleman,0,0,24,0
L00328,2025-09-21 18:01,15.505431265834469,microfinance_loan,Magelang,0,0,6,0
L00329,2025-09-21 18:07,14.996787345175893,microfinance_loan,Bantul,0,0,36,0
L00330,2025-09-21 18:24,15.138880827387132,microfinance_loan,Kulon Progo,0,0,24,0
L00331,2025-09-21 18:40,14.802982325546918,microfinance_loan,Sleman,0,0,12,0
L00332,2025-09-21 18:45,15.51362231472308,microfinance_loan,Sleman,0,0,12,0
L00333,2025-09-21 18:55,15.002990194686149,microfinance_loan,Gunungkidul,0,0,24,0
L00334,2025-09-21 19:06,13.499813025039456,microfinance_loan,Bantul,0,0,12,0
L00335,2025-09-21 19:21,15.116787189821215,microfinance_loan,Sleman,0,0,12,0
L00336,2025-09-21 19:30,14.317235697655002,microfinance_loan,Gunungkidul,0,0,6,0
L00337,2025-09-21 19:46,15.289736122903358,microfinance_loan,Bantul,0,0,12,0
L00338,2025-09-21 19:57,15.241855095829695,microfinance_loan,Kulon Progo,0,0,12,0
L00339,2025-09-21 20:04,15.09219064679598,microfinance_loan,Bantul,0,0,6,0
L00340,2025-09-21 20:15,14.915635036030784,microfinance_loan,Bantul,0,0,36,0
L00341,2025-09-21 20:19,15.29116950427292,microfinance_loan,Sleman,0,0,6,0
L00342,2025-09-21 20:29,15.409051378560228,microfinance_loan,Sleman,0,0,12,0
L00343,2025-09-21 20:33,15.641787872253555,microfinance_loan,Sleman,0,0,12,0
L00344,2025-09-21 20:40,15.726030806923374,microfinance_loan,Sleman,0,0,24,0
L00345,2025-09-21 20:53,13.855156180830637,microfinance_loan,Gunungkidul,0,0,6,0
L00346,2025-09-21 21:01,15.381853686715091,microfinance_loan,Sleman,0,0,24,0
L00347,2025-09-21 21:18,13.864529267443809,microfinance_loan,Gunungkidul,0,0,12,0
L00348,2025-09-21 21:23,14.9826717529147,microfinance_loan,Magelang,0,0,6,0
L00349,2025-09-21 21:39,15.48667930366666,microfinance_loan,Bantul,0,0,6,0
L00350,2025-09-21 21:48,15.20812664480237,microfinance_loan,Bantul,0,0,12,0
L00351,2025-09-21 22:00,15.564826927724534,microfinance_loan,Gunungkidul,0,0,12,0
L00352,2025-09-21 22:08,15.677009530991104,microfinance_loan,Bantul,0,0,6,0
L00353,2025-09-21 22:18,15.736869198759246,microfinance_loan,Gunungkidul,0,0,12,0
L00354,2025-09-21 22:35,15.399513937653296,microfinance_loan,Gunungkidul,0,0,12,0
L00355,2025-09-21 22:40,15.400064619523128,microfinance_loan,Sleman,0,0,36,0
L00356,2025-09-21 22:44,15.55959596494936,microfinance_loan,Bantul,0,0,24,0
L00357,2025-09-21 22:55,14.515996742035917,microfinance_loan,Sleman,0,0,6,0
L00358,2025-09-21 23:06,14.715619060983716,microfinance_loan,Bantul,0,0,12,0
L00359,2025-09-21 23:22,14.815494066359824,microfinance_loan,Sleman,0,0,6,0
L00360,2025-09-21 23:39,15.490378094385845,microfinance_loan,Bantul,0,0,12,0
L00361,2025-09-21 23:50,14.838977156748635,microfinance_loan,Gunungkidul,0,0,12,0
L00362,2025-09-22 00:06,14.156475544197606,microfinance_loan,Sleman,0,0,36,0
L00363,2025-09-22 00:10,15.554436424331506,microfinance_loan,Sleman,0,0,12,0
L00364,2025-09-22 00:23,15.496997839367534,microfinance_loan,Bantul,0,0,24,0
L00365,2025-09-22 00:33,15.288501746608295,microfinance_loan,Sleman,0,0,12,0
L00366,2025-09-22 00:41,15.644907917829885,microfinance_loan,Sleman,0,0,12,0
L00367,2025-09-22 00:56,15.54663268654501,microfinance_loan,Sleman,0,0,6,0
L00368,2025-09-22 01:09,15.664203452761353,microfinance_loan,Sleman,0,0,6,0
L00369,2025-09-22 01:13,14.598715969137602,microfinance_loan,Sleman,0,0,24,0
L00370,2025-09-22 01:30,14.044903342084403,microfinance_loan,Bantul,0,0,24,0
L00371,2025-09-22 01:40,14.8161494235419,microfinance_loan,Gunungkidul,0,0,12,0
L00372,2025-09-22 01:51,15.589485142882944,microfinance_loan,Bantul,0,0,12,0
L00373,2025-09-22 01:56,15.6889117634303,microfinance_loan,Sleman,0,0,12,0
L00374,2025-09-22 02:04,14.00991548260099,microfinance_loan,Sleman,0,0,12,0
L00375,2025-09-22 02:17,15.6173515375599,microfinance_loan,Sleman,0,0,24,0
L00376,2025-09-22 02:20,15.099102257090834,microfinance_loan,Bantul,0,0,6,0
L00377,2025-09-22 02:28,15.576264278628674,microfinance_loan,Bantul,0,0,12,0
L00378,2025-09-22 02:38,15.412144852791348,microfinance_loan,Sleman,0,0,24,0
L00379,2025-09-22 02:54,13.699123921888024,microfinance_loan,Bantul,0,0,12,0
L00380,2025-09-22 02:58,15.109585458083968,microfinance_loan,Sleman,0,0,6,0
L00381,2025-09-22 03:14,13.89079333975883,microfinance_loan,Gunungkidul,0,0,12,0
L00382,2025-09-22 03:21,14.812242564227544,microfinance_loan,Sleman,0,0,24,0
L00383,2025-09-22 03:27,15.50637452849366,microfinance_loan,Kulon Progo,0,0,36,0
L00384,2025-09-22 03:39,15.413854762138312,microfinance_loan,Sleman,0,0,24,0
L00385,2025-09-22 03:48,15.44086473201974,microfinance_loan,Sleman,0,0,12,0
L00386,2025-09-22 03:55,15.383232951804354,microfinance_loan,Sleman,0,0,24,0
L00387,2025-09-22 04:01,13.297421955843268,microfinance_loan,Sleman,0,0,12,0
L00388,2025-09-22 04:07,15.271518230991584,microfinance_loan,Bantul,0,0,12,0
L00389,2025-09-22 04:13,15.11094186115865,microfinance_loan,Bantul,0,0,6,0
L00390,2025-09-22 04:24,15.185367308762482,microfinance_loan,Bantul,0,0,12,0
L00391,2025-09-22 04:33,14.44842035422166,microfinance_loan,Sleman,0,0,12,0
L00392,2025-09-22 04:37,15.442259761598246,microfinance_loan,Sleman,0,0,36,0
L00393,2025-09-22 04:43,15.308197551925756,microfinance_loan,Bantul,0,0,12,0
L00394,2025-09-22 04:59,14.953260543519397,microfinance_loan,Magelang,0,0,36,0
L00395,2025-09-22 05:14,13.673601311781582,microfinance_loan,Bantul,0,0,12,0
L00396,2025-09-22 05:31,13.76104803635089,microfinance_loan,Kulon Progo,0,0,6,0
L00397,2025-09-22 05:44,14.857032783397656,microfinance_loan,Magelang,0,0,36,0
L00398,2025-09-22 06:01,15.200167328965088,microfinance_loan,Sleman,0,0,12,0
L00399,2025-09-22 06:14,15.758535978760522,microfinance_loan,Kulon Progo,0,0,12,0
L00400,2025-09-22 06:17,15.464642533042568,microfinance_loan,Gunungkidul,0,0,6,0
L00401,2025-09-22 06:28,15.111614038279637,microfinance_loan,Sleman,0,0,24,0
L00402,2025-09-22 06:31,14.709367524131432,microfinance_loan,Gunungkidul,0,0,6,0
L00403,2025-09-22 06:36,14.28298223452139,microfinance_loan,Bantul,0,0,36,0
L00404,2025-09-22 06:40,14.162557400128472,microfinance_loan,Sleman,0,0,6,0
L00405,2025-09-22 06:43,13.782233983363522,microfinance_loan,Sleman,0,0,6,0
L00406,2025-09-22 06:59,15.676013445346165,microfinance_loan,Gunungkidul,0,0,24,0
L00407,2025-09-22 07:04,13.309992490834013,microfinance_loan,Sleman,0,0,12,0
L00408,2025-09-22 07:20,15.62615278709575,microfinance_loan,Magelang,0,0,12,0
L00409,2025-09-22 07:27,15.272450690445831,microfinance_loan,Gunungkidul,0,0,12,0
L00410,2025-09-22 07:30,15.323983391749634,microfinance_loan,Bantul,0,0,12,0
L00411,2025-09-22 07:38,15.722270528521536,microfinance_loan,Bantul,0,0,12,0
L00412,2025-09-22 07:42,15.54058645151382,microfinance_loan,Kulon Progo,0,0,6,0
L00413,2025-09-22 07:49,14.19142738377556,microfinance_loan,Sleman,0,0,12,0
L00414,2025-09-22 07:56,15.732026469807904,microfinance_loan,Gunungkidul,0,0,6,0
L00415,2025-09-22 07:59,14.3129420798989,microfinance_loan,Bantul,0,0,24,0
L00416,2025-09-22 08:06,15.250638891817797,microfinance_loan,Gunungkidul,0,0,24,0
L00417,2025-09-22 08:10,15.35542774533552,microfinance_loan,Sleman,0,0,12,0
L00418,2025-09-22 08:13,14.551324909658584,microfinance_loan,Gunungkidul,0,0,12,0
L00419,2025-09-22 08:25,15.34086183037461,microfinance_loan,Gunungkidul,0,0,12,0
L00420,2025-09-22 08:29,15.352867550078516,microfinance_loan,Bantul,0,0,24,0
L00421,2025-09-22 08:42,15.74254830978238,microfinance_loan,Sleman,0,0,12,0
L00422,2025-09-22 08:55,15.67879331669175,microfinance_loan,Sleman,0,0,24,0
L00423,2025-09-22 09:10,14.946269882266783,microfinance_loan,Gunungkidul,0,0,6,0
L00424,2025-09-22 09:21,15.422137322822968,microfinance_loan,Sleman,0,0,12,0
L00425,2025-09-22 09:30,15.579569211158253,microfinance_loan,Gunungkidul,0,0,6,0
L00426,2025-09-22 09:38,13.415872937021474,microfinance_loan,Bantul,0,0,36,0
L00427,2025-09-22 09:44,15.415177893388517,microfinance_loan,Sleman,0,0,12,0
L00428,2025-09-22 09:50,15.68135068944933,microfinance_loan,Sleman,0,0,12,0
L00429,2025-09-22 09:55,14.063612052519224,microfinance_loan,Sleman,0,0,12,0
L00430,2025-09-22 10:05,15.501703934849507,microfinance_loan,Kulon Progo,0,0,6,0
L00431,2025-09-22 10:17,13.701622676336148,microfinance_loan,Bantul,0,0,6,0
L00432,2025-09-22 10:29,14.950744672781996,microfinance_loan,Gunungkidul,0,0,12,0
L00433,2025-09-22 10:42,15.577957241352934,microfinance_loan,Magelang,0,0,24,0
L00434,2025-09-22 10:49,15.749738159602348,microfinance_loan,Sleman,0,0,12,0
L00435,2025-09-22 11:06,15.470022978153604,microfinance_loan,Sleman,0,0,6,0
L00436,2025-09-22 11:10,15.462420732825231,microfinance_loan,Bantul,0,0,12,0
L00437,2025-09-22 11:23,14.596903020606424,microfinance_loan,Bantul,0,0,12,0
L00438,2025-09-22 11:39,15.58457578319936,microfinance_loan,Sleman,0,0,12,0
L00439,2025-09-22 11:54,15.380541515914553,microfinance_loan,Bantul,0,0,12,0
L00440,2025-09-22 11:58,15.707203291931105,microfinance_loan,Bantul,0,0,24,0
L00441,2025-09-22 12:11,15.30134387228215,microfinance_loan,Sleman,0,0,12,0
L00442,2025-09-22 12:26,13.537463255030264,microfinance_loan,Bantul,0,0,12,0
L00443,2025-09-22 12:34,15.156077946050702,microfinance_loan,Sleman,0,0,24,0
L00444,2025-09-22 12:45,15.526372468126324,microfinance_loan,Bantul,0,0,24,0
L00445,2025-09-22 12:55,15.542126345204084,microfinance_loan,Bantul,0,0,12,0
L00446,2025-09-22 13:05,14.917866497087005,microfinance_loan,Sleman,0,0,6,0
L00447,2025-09-22 13:17,14.292739893801691,microfinance_loan,Gunungkidul,0,0,6,0
L00448,2025-09-22 13:23,15.631798073396869,microfinance_loan,Bantul,0,0,12,0
L00449,2025-09-22 13:30,15.582048282969836,microfinance_loan,Sleman,0,0,24,0
L00450,2025-09-22 13:43,15.64212610094461,microfinance_loan,Sleman,0,0,24,0
L00451,2025-09-22 13:47,15.396330453479507,microfinance_loan,Sleman,0,0,12,0
L00452,2025-09-22 13:57,15.588090775557164,microfinance_loan,Gunungkidul,0,0,6,0
L00453,2025-09-22 14:11,14.952755887139917,microfinance_loan,Sleman,0,0,12,0
L00454,2025-09-22 14:15,15.531972321945752,microfinance_loan,Bantul,0,0,12,0
L00455,2025-09-22 14:21,15.116712064189892,microfinance_loan,Bantul,0,0,24,0
L00456,2025-09-22 14:36,15.549435914531106,microfinance_loan,Bantul,0,0,24,0
L00457,2025-09-22 14:46,14.187824866994246,microfinance_loan,Sleman,0,0,6,0
L00458,2025-09-22 14:59,14.702410377502586,microfinance_loan,Sleman,0,0,24,0
L00459,2025-09-22 15:14,14.453976078525123,microfinance_loan,Sleman,0,0,12,0
L00460,2025-09-22 15:28,14.96050821683935,microfinance_loan,Sleman,0,0,12,0
L00461,2025-09-22 15:36,15.572378157727613,microfinance_loan,Bantul,0,0,12,0
L00462,2025-09-22 15:42,14.036938238013006,microfinance_loan,Gunungkidul,0,0,24,0
L00463,2025-09-22 15:54,15.47340772267965,microfinance_loan,Sleman,0,0,6,0
L00464,2025-09-22 16:01,15.590267127000065,microfinance_loan,Sleman,0,0,6,0
L00465,2025-09-22 16:08,15.397023163276936,microfinance_loan,Gunungkidul,0,0,6,0
L00466,2025-09-22 16:15,15.36286942892625,microfinance_loan,Sleman,0,0,24,0
L00467,2025-09-22 16:25,14.151814923353044,microfinance_loan,Bantul,0,0,24,0
L00468,2025-09-22 16:30,15.315726955109524,microfinance_loan,Bantul,0,0,12,0
L00469,2025-09-22 16:36,14.4944619534701,microfinance_loan,Bantul,0,0,6,0
L00470,2025-09-22 16:52,14.55721358953018,microfinance_loan,Gunungkidul,0,0,6,0
L00471,2025-09-22 17:08,15.62374408171579,microfinance_loan,Kulon Progo,0,0,24,0
L00472,2025-09-22 17:16,15.31908449469247,microfinance_loan,Sleman,0,0,12,0
L00473,2025-09-22 17:19,15.75530763161857,microfinance_loan,Sleman,0,0,24,0
L00474,2025-09-22 17:26,15.055213471135763,microfinance_loan,Bantul,0,0,24,0
L00475,2025-09-22 17:35,14.854200498997034,microfinance_loan,Sleman,0,0,24,0
L00476,2025-09-22 17:45,15.757017885954795,microfinance_loan,Bantul,0,0,12,0
L00477,2025-09-22 17:53,15.329819214226385,microfinance_loan,Gunungkidul,0,0,24,0
L00478,2025-09-22 18:10,15.625428165802994,microfinance_loan,Sleman,0,0,12,0
L00479,2025-09-22 18:24,13.578783922832772,microfinance_loan,Bantul,0,0,24,0
L00480,2025-09-22 18:32,15.181318753228725,microfinance_loan,Sleman,0,0,12,0
L00481,2025-09-22 18:49,15.575107824041568,microfinance_loan,Gunungkidul,0,0,36,0
L00482,2025-09-22 19:05,15.565572997162368,microfinance_loan,Bantul,0,0,12,0
L00483,2025-09-22 19:13,15.45404095033634,microfinance_loan,Sleman,0,0,24,0
L00484,2025-09-22 19:29,14.266129385112723,microfinance_loan,Bantul,0,0,12,0
L00485,2025-09-22 19:45,15.215313022463308,microfinance_loan,Sleman,0,0,36,0
L00486,2025-09-22 19:52,13.963157850824208,microfinance_loan,Bantul,0,0,6,0
L00487,2025-09-22 19:59,15.558182193723788,microfinance_loan,Sleman,0,0,12,0
L00488,2025-09-22 20:10,15.341399673571164,microfinance_loan,Sleman,0,0,6,0
L00489,2025-09-22 20:25,14.380756182871666,microfinance_loan,Sleman,0,0,24,0
L00490,2025-09-22 20:37,15.468794623537873,microfinance_loan,Sleman,0,0,24,0
L00491,2025-09-22 20:49,15.45946660528089,microfinance_loan,Sleman,0,0,24,0
L00492,2025-09-22 20:56,13.646934497501483,microfinance_loan,Gunungkidul,0,0,12,0
L00493,2025-09-22 21:09,13.892295657697696,microfinance_loan,Bantul,0,0,24,0
L00494,2025-09-22 21:26,14.406770074419429,microfinance_loan,Sleman,0,0,12,0
L00495,2025-09-22 21:41,13.770200381607182,microfinance_loan,Bantul,0,0,12,0
L00496,2025-09-22 21:52,15.199863535818585,microfinance_loan,Bantul,0,0,24,0
L00497,2025-09-22 21:56,15.643206989347304,microfinance_loan,Bantul,0,0,12,0
L00498,2025-09-22 22:09,13.719338807114184,microfinance_loan,Sleman,0,0,12,0
L00499,2025-09-22 22:20,15.318356752677802,microfinance_loan,Bantul,0,0,24,0
L00500,2025-09-22 22:33,14.996115651629534,microfinance_loan,Sleman,0,0,6,0
L00501,2025-09-22 22:46,15.59653326051289,microfinance_loan,Sleman,0,0,24,0
L00502,2025-09-22 22:52,15.105712158143088,microfinance_loan,Gunungkidul,0,0,12,0
L00503,2025-09-22 23:03,15.39377993923815,microfinance_loan,Sleman,0,0,12,0
L00504,2025-09-22 23:14,15.686044854522088,microfinance_loan,Gunungkidul,0,0,6,0
L00505,2025-09-22 23:24,14.141285785037152,microfinance_loan,Sleman,0,0,24,0
L00506,2025-09-22 23:39,14.752347953996011,microfinance_loan,Sleman,0,0,24,0
L00507,2025-09-22 23:51,14.627846896238571,microfinance_loan,Bantul,0,0,24,0
L00508,2025-09-23 00:05,14.283227825475857,microfinance_loan,Sleman,0,0,12,0
L00509,2025-09-23 00:18,15.36548802067057,microfinance_loan,Gunungkidul,0,0,12,0
L00510,2025-09-23 00:27,13.215496643996987,microfinance_loan,Sleman,0,0,12,0
L00511,2025-09-23 00:39,14.917054212644464,microfinance_loan,Bantul,0,0,6,0
L00512,2025-09-23 00:50,14.070503877485333,microfinance_loan,Gunungkidul,0,0,6,0
L00513,2025-09-23 01:01,15.31938993513596,microfinance_loan,Sleman,0,0,12,0
L00514,2025-09-23 01:13,15.49831583980214,microfinance_loan,Gunungkidul,0,0,24,0
L00515,2025-09-23 01:24,15.078100228737592,microfinance_loan,Bantul,0,0,12,0
L00516,2025-09-23 01:32,15.036928212212556,microfinance_loan,Magelang,0,0,24,0
L00517,2025-09-23 01:45,15.046138340863292,microfinance_loan,Sleman,0,0,12,0
L00518,2025-09-23 01:52,14.398682703440633,microfinance_loan,Sleman,0,0,12,0
L00519,2025-09-23 02:03,14.894315639325717,microfinance_loan,Gunungkidul,0,0,6,0
L00520,2025-09-23 02:12,15.697214473525504,microfinance_loan,Bantul,0,0,12,0
L00521,2025-09-23 02:23,13.550900273080249,microfinance_loan,Gunungkidul,0,0,12,0
L00522,2025-09-23 02:40,15.541664270094335,microfinance_loan,Bantul,0,0,6,0
L00523,2025-09-23 02:52,14.267067590089187,microfinance_loan,Bantul,0,0,24,0
L00524,2025-09-23 03:05,14.033336797399173,microfinance_loan,Magelang,0,0,36,0
L00525,2025-09-23 03:13,14.672651105504622,microfinance_loan,Bantul,0,0,6,0
L00526,2025-09-23 03:17,14.62565068436405,microfinance_loan,Gunungkidul,0,0,6,0
L00527,2025-09-23 03:34,14.753671190616272,microfinance_loan,Magelang,0,0,12,0
L00528,2025-09-23 03:38,15.61082536614463,microfinance_loan,Gunungkidul,0,0,36,0
L00529,2025-09-23 03:50,15.668720033775218,microfinance_loan,Gunungkidul,0,0,36,0
L00530,2025-09-23 03:55,15.42510965740705,microfinance_loan,Sleman,0,0,36,0
L00531,2025-09-23 04:08,14.187271336326544,microfinance_loan,Sleman,0,0,12,0
L00532,2025-09-23 04:24,15.709532348398383,microfinance_loan,Gunungkidul,0,0,36,0
L00533,2025-09-23 04:27,15.608708325678316,microfinance_loan,Magelang,0,0,12,0
L00534,2025-09-23 04:32,13.811122946459236,microfinance_loan,Bantul,0,0,6,0
L00535,2025-09-23 04:42,14.919948179718268,microfinance_loan,Gunungkidul,0,0,24,0
L00536,2025-09-23 04:51,15.527536285672724,microfinance_loan,Sleman,0,0,12,0
L00537,2025-09-23 04:55,13.89208263457462,microfinance_loan,Sleman,0,0,24,0
L00538,2025-09-23 05:07,13.81218001786782,microfinance_loan,Sleman,0,0,12,0
L00539,2025-09-23 05:13,15.305910397512136,microfinance_loan,Sleman,0,0,24,0
L00540,2025-09-23 05:28,14.80442069748668,microfinance_loan,Sleman,0,0,12,0
L00541,2025-09-23 05:35,15.030602218072907,microfinance_loan,Sleman,0,0,12,0
L00542,2025-09-23 05:42,15.498077549306686,microfinance_loan,Bantul,0,0,24,0
L00543,2025-09-23 05:55,15.21212250922206,microfinance_loan,Bantul,0,0,12,0
L00544,2025-09-23 06:01,15.448970614372447,microfinance_loan,Bantul,0,0,6,0
L00545,2025-09-23 06:08,14.092667939649807,microfinance_loan,Sleman,0,0,12,0
L00546,2025-09-23 06:12,13.149523187859945,microfinance_loan,Bantul,0,0,24,0
L00547,2025-09-23 06:18,14.57438180662319,microfinance_loan,Sleman,0,0,36,0
L00548,2025-09-23 06:22,14.410289387276844,microfinance_loan,Bantul,0,0,24,0
L00549,2025-09-23 06:26,14.773396105655364,microfinance_loan,Sleman,0,0,24,0
L00550,2025-09-23 06:31,15.531239772739845,microfinance_loan,Gunungkidul,0,0,24,0
L00551,2025-09-23 06:42,14.212843354952788,microfinance_loan,Sleman,0,0,6,0
L00552,2025-09-23 06:55,14.093111233474104,microfinance_loan,Sleman,0,0,12,0
L00553,2025-09-23 07:05,14.405978070625148,microfinance_loan,Sleman,0,0,12,0
L00554,2025-09-23 07:09,14.779243116838282,microfinance_loan,Sleman,0,0,36,0
L00555,2025-09-23 07:26,14.39340400149356,microfinance_loan,Sleman,0,0,6,0
L00556,2025-09-23 07:38,14.343359656639873,microfinance_loan,Magelang,0,0,36,0
L00557,2025-09-23 07:53,15.266513660108508,microfinance_loan,Sleman,0,0,24,0
L00558,2025-09-23 08:08,14.01800640500532,microfinance_loan,Bantul,0,0,6,0
L00559,2025-09-23 08:16,14.221467545080122,microfinance_loan,Sleman,0,0,12,0
L00560,2025-09-23 08:26,15.5968943859075,microfinance_loan,Gunungkidul,0,0,6,0
L00561,2025-09-23 08:30,13.334816387977614,microfinance_loan,Bantul,0,0,12,0
L00562,2025-09-23 08:47,13.708729033151,microfinance_loan,Sleman,0,0,12,0
L00563,2025-09-23 09:04,13.7657129865305,microfinance_loan,Sleman,0,0,24,0
L00564,2025-09-23 09:13,15.197878470664682,microfinance_loan,Bantul,0,0,12,0
L00565,2025-09-23 09:26,15.42815253190675,microfinance_loan,Bantul,0,0,24,0
L00566,2025-09-23 09:36,15.425420159135747,microfinance_loan,Bantul,0,0,12,0
L00567,2025-09-23 09:42,15.422057495554691,microfinance_loan,Bantul,0,0,24,0
L00568,2025-09-23 09:47,13.681221163843476,microfinance_loan,Gunungkidul,0,0,24,0
L00569,2025-09-23 10:03,14.823302041156683,microfinance_loan,Sleman,0,0,24,0
L00570,2025-09-23 10:15,15.345315262201815,microfinance_loan,Sleman,0,0,12,0
L00571,2025-09-23 10:21,15.411531868964552,microfinance_loan,Gunungkidul,0,0,36,0
L00572,2025-09-23 10:35,14.798122970202192,microfinance_loan,Sleman,0,0,24,0
L00573,2025-09-23 10:52,15.607905158786885,microfinance_loan,Magelang,0,0,24,0
L00574,2025-09-23 10:58,15.593516546858892,microfinance_loan,Gunungkidul,0,0,6,0
L00575,2025-09-23 11:04,15.51598224668218,microfinance_loan,Gunungkidul,0,0,24,0
L00576,2025-09-23 11:16,15.553304393354468,microfinance_loan,Kulon Progo,0,0,6,0
L00577,2025-09-23 11:21,15.738083792911754,microfinance_loan,Gunungkidul,0,0,12,0
L00578,2025-09-23 11:30,15.549002115734524,microfinance_loan,Sleman,0,0,24,0
